,min,x,y,xG,team,player,result,situation,season,date,match_id,player_assisted,lastAction
4,61,0.87,0.7340000152587891,0.0274714343249797,Borussia Dortmund,Julian Brandt,MissedShots,OpenPlay,2021,2022-02-06 14:30:00,17703,Donyell Malen,Pass
5,63,0.840999984741211,0.4859999847412109,0.0539835393428802,Borussia Dortmund,Mahmoud Dahoud,MissedShots,OpenPlay,2021,2022-02-06 14:30:00,17703,,None
6,66,0.7340000152587891,0.4559999847412109,0.0153768649324774,Borussia Dortmund,Mahmoud Dahoud,BlockedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,Julian Brandt,BallTouch
7,68,0.8419999694824218,0.515,0.0881833508610725,Borussia Dortmund,Jude Bellingham,BlockedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,Giovanni Reyna,Pass
8,69,0.950999984741211,0.8219999694824218,0.0693708285689354,Borussia Dortmund,Marco Reus,BlockedShot,DirectFreekick,2021,2022-02-06 14:30:00,17703,,Standard
9,71,0.7080000305175781,0.535,0.0120496693998575,Borussia Dortmund,Julian Brandt,MissedShots,OpenPlay,2021,2022-02-06 14:30:00,17703,Donyell Malen,Pass
10,73,0.840999984741211,0.6840000152587891,0.0438686609268188,Borussia Dortmund,Jude Bellingham,MissedShots,OpenPlay,2021,2022-02-06 14:30:00,17703,Julian Brandt,Pass
11,79,0.845,0.4490000152587891,0.2964602708816528,Borussia Dortmund,Giovanni Reyna,SavedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,Jude Bellingham,Throughball
12,82,0.81,0.489000015258789,0.0562106296420097,Borussia Dortmund,Jude Bellingham,SavedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,Youssoufa Moukoko,Pass
13,85,0.9569999694824218,0.6859999847412109,0.0527852959930896,Borussia Dortmund,Steffen Tigges,BlockedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,Julian Brandt,Pass
14,88,0.983000030517578,0.4970000076293945,0.837012767791748,Borussia Dortmund,Steffen Tigges,Goal,OpenPlay,2021,2022-02-06 14:30:00,17703,,None
15,9,0.845,0.375,0.0611340962350368,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,,BallRecovery
16,15,0.0509999990463256,0.575,0.0,Bayer Leverkusen,Jeremie Frimpong,OwnGoal,SetPiece,2021,2022-02-06 14:30:00,17703,,None
17,19,0.9080000305175782,0.455,0.5737735033035278,Bayer Leverkusen,Florian Wirtz,Goal,OpenPlay,2021,2022-02-06 14:30:00,17703,Karim Bellarabi,Pass
18,22,0.8380000305175781,0.590999984741211,0.0803314894437789,Bayer Leverkusen,Kerem Demirbay,BlockedShot,OpenPlay,2021,2022-02-06 14:30:00,17703,Mitchel Bakker,Pass
19,23,0.919000015258789,0.3609999847412109,0.0177269801497459,Bayer Leverkusen,Karim Bellarabi,SavedShot,FromCorner,2021,2022-02-06 14:30:00,17703,Kerem Demirbay,Cross
20,27,0.8119999694824219,0.6759999847412109,0.090022511780262,Bayer Leverkusen,Robert Andrich,Goal,DirectFreekick,2021,2022-02-06 14:30:00,17703,,Standard
21,52,0.95,0.5970000076293945,0.063747726380825,Bayer Leverkusen,Patrik Schick,BlockedShot,FromCorner,2021,2022-02-06 14:30:00,17703,Kerem Demirbay,Cross
22,52,0.9590000152587892,0.4970000076293945,0.1244042590260505,Bayer Leverkusen,Robert Andrich,BlockedShot,FromCorner,2021,2022-02-06 14:30:00,17703,,BallTouch
23,52,0.8630000305175781,0.5470000076293945,0.0783537924289703,Bayer Leverkusen,Jonathan Tah,Goal,FromCorner,2021,2022-02-06 14:30:00,17703,,Rebound
24,83,0.8959999847412109,0.45,0.4004895687103271,Bayer Leverkusen,Moussa Diaby,MissedShots,OpenPlay,2021,2022-02-06 14:30:00,17703,Jeremie Frimpong,Pass
25,86,0.8969999694824219,0.5729999923706055,0.3332125544548034,Bayer Leverkusen,Moussa Diaby,Goal,OpenPlay,2021,2022-02-06 14:30:00,17703,Jeremie Frimpong,Cross
0,2,0.720999984741211,0.6129999923706054,0.016874561086297,Bayer Leverkusen,Mitchel Bakker,ShotOnPost,OpenPlay,2021,2021-08-21 16:30:00,17531,Jonathan Tah,Pass
1,7,0.8430000305175781,0.4779999923706055,0.0975403264164924,Bayer Leverkusen,Patrik Schick,Goal,OpenPlay,2021,2021-08-21 16:30:00,17531,Moussa Diaby,Pass
2,12,0.8430000305175781,0.66,0.0689683258533477,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2021,2021-08-21 16:30:00,17531,Charles Aránguiz,Pass
3,19,0.9769999694824218,0.469000015258789,0.1598869711160659,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,,None
4,19,0.97,0.469000015258789,0.1459734886884689,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2021,2021-08-21 16:30:00,17531,,None
5,29,0.925,0.615,0.0503999218344688,Bayer Leverkusen,Charles Aránguiz,MissedShots,FromCorner,2021,2021-08-21 16:30:00,17531,Kerem Demirbay,Cross
6,35,0.7419999694824219,0.6480000305175782,0.0126912230625748,Bayer Leverkusen,Moussa Diaby,MissedShots,FromCorner,2021,2021-08-21 16:30:00,17531,,Aerial
7,38,0.935,0.5729999923706055,0.3756028115749359,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Odilon Kossounou,Chipped
8,54,0.8859999847412109,0.3559999847412109,0.0829839780926704,Bayer Leverkusen,Moussa Diaby,Goal,OpenPlay,2021,2021-08-21 16:30:00,17531,Mitchel Bakker,Chipped
9,64,0.9490000152587892,0.5479999923706055,0.7436334490776062,Bayer Leverkusen,Patrik Schick,ShotOnPost,OpenPlay,2021,2021-08-21 16:30:00,17531,Jeremie Frimpong,Pass
10,75,0.8640000152587891,0.6930000305175781,0.0628370717167854,Bayer Leverkusen,Nadiem Amiri,BlockedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Patrik Schick,Pass
11,86,0.8630000305175781,0.4640000152587891,0.1285276859998703,Bayer Leverkusen,Nadiem Amiri,Goal,OpenPlay,2021,2021-08-21 16:30:00,17531,Florian Wirtz,Pass
12,2,0.0139999997615814,0.5,0.0,Borussia M.Gladbach,Yann Sommer,OwnGoal,OpenPlay,2021,2021-08-21 16:30:00,17531,,None
13,10,0.7730000305175782,0.6959999847412109,0.017314925789833,Borussia M.Gladbach,Joe Scally,SavedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Lars Stindl,Pass
14,14,0.7930000305175782,0.4459999847412109,0.0455900095403194,Borussia M.Gladbach,Jonas Hofmann,ShotOnPost,OpenPlay,2021,2021-08-21 16:30:00,17531,Alassane Pléa,Pass
15,32,0.7030000305175781,0.669000015258789,0.009035175666213,Borussia M.Gladbach,Joe Scally,MissedShots,OpenPlay,2021,2021-08-21 16:30:00,17531,Alassane Pléa,Pass
16,42,0.885,0.5,0.75777667760849,Borussia M.Gladbach,Lars Stindl,SavedShot,Penalty,2021,2021-08-21 16:30:00,17531,,Standard
17,43,0.8640000152587891,0.37,0.0493350103497505,Borussia M.Gladbach,Florian Neuhaus,SavedShot,FromCorner,2021,2021-08-21 16:30:00,17531,,None
18,49,0.8230000305175781,0.499000015258789,0.0433990135788917,Borussia M.Gladbach,Florian Neuhaus,BlockedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Jonas Hofmann,Dispossessed
19,49,0.955999984741211,0.4159999847412109,0.2705220282077789,Borussia M.Gladbach,Florian Neuhaus,MissedShots,FromCorner,2021,2021-08-21 16:30:00,17531,Ramy Bensebaini,Cross
20,68,0.879000015258789,0.499000015258789,0.0546996109187603,Borussia M.Gladbach,Lars Stindl,SavedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Joe Scally,Cross
21,73,0.9,0.5820000076293945,0.0519612431526184,Borussia M.Gladbach,Lars Stindl,MissedShots,FromCorner,2021,2021-08-21 16:30:00,17531,Jonas Hofmann,Cross
22,82,0.865,0.634000015258789,0.0706255733966827,Borussia M.Gladbach,Jonas Hofmann,SavedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Luca Netz,Pass
23,84,0.95,0.6370000076293946,0.2902780771255493,Borussia M.Gladbach,Jonas Hofmann,SavedShot,OpenPlay,2021,2021-08-21 16:30:00,17531,Hannes Wolf,BallRecovery
0,7,0.769000015258789,0.6480000305175782,0.0661017075181007,Borussia M.Gladbach,László Bénes,BlockedShot,DirectFreekick,2021,2022-01-15 17:30:00,17683,,Standard
1,15,0.8730000305175781,0.424000015258789,0.0855253040790557,Borussia M.Gladbach,Florian Neuhaus,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Breel Embolo,Dispossessed
2,16,0.953000030517578,0.4809999847412109,0.1347991377115249,Borussia M.Gladbach,Nico Elvedi,BlockedShot,FromCorner,2021,2022-01-15 17:30:00,17683,László Bénes,Cross
3,16,0.865,0.6359999847412109,0.0479634627699852,Borussia M.Gladbach,Lars Stindl,BlockedShot,FromCorner,2021,2022-01-15 17:30:00,17683,,None
4,17,0.7330000305175781,0.4159999847412109,0.0162326134741306,Borussia M.Gladbach,Marvin Friedrich,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Breel Embolo,Pass
5,28,0.91,0.5259999847412109,0.051167219877243,Borussia M.Gladbach,Marvin Friedrich,MissedShots,SetPiece,2021,2022-01-15 17:30:00,17683,László Bénes,Aerial
6,32,0.7440000152587891,0.654000015258789,0.0153939891606569,Borussia M.Gladbach,Kouadio Kone,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Lars Stindl,Pass
7,36,0.8630000305175781,0.5220000076293946,0.0702770128846168,Borussia M.Gladbach,Tony Jantschke,BlockedShot,SetPiece,2021,2022-01-15 17:30:00,17683,,None
8,39,0.749000015258789,0.625,0.0195857100188732,Borussia M.Gladbach,László Bénes,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Lars Stindl,Pass
9,58,0.7830000305175782,0.3629999923706055,0.0237362142652273,Borussia M.Gladbach,Florian Neuhaus,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Stefan Lainer,BallTouch
10,63,0.7869999694824219,0.4579999923706054,0.0356952622532844,Borussia M.Gladbach,Lars Stindl,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Breel Embolo,Pass
11,67,0.7959999847412109,0.69,0.0725224763154983,Borussia M.Gladbach,Florian Neuhaus,SavedShot,DirectFreekick,2021,2022-01-15 17:30:00,17683,,Standard
12,76,0.7969999694824219,0.6359999847412109,0.0230757370591163,Borussia M.Gladbach,Marcus Thuram,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,None
13,79,0.8619999694824219,0.6509999847412109,0.2273501306772232,Borussia M.Gladbach,Joe Scally,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,None
14,80,0.9259999847412108,0.5579999923706055,0.4914004802703857,Borussia M.Gladbach,Nico Elvedi,Goal,FromCorner,2021,2022-01-15 17:30:00,17683,,None
15,84,0.8440000152587891,0.3759999847412109,0.0484304018318653,Borussia M.Gladbach,Kouadio Kone,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,,None
16,92,0.7280000305175781,0.3509999847412109,0.0154628800228238,Borussia M.Gladbach,Alassane Pléa,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Florian Neuhaus,Pass
17,4,0.805,0.6320000076293946,0.030669417232275,Bayer Leverkusen,Moussa Diaby,BlockedShot,FromCorner,2021,2022-01-15 17:30:00,17683,Kerem Demirbay,Cross
18,5,0.7930000305175782,0.595999984741211,0.035953901708126,Bayer Leverkusen,Robert Andrich,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,Florian Wirtz,Pass
19,10,0.8819999694824219,0.2510000038146973,0.0296928714960813,Bayer Leverkusen,Karim Bellarabi,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Kerem Demirbay,TakeOn
20,10,0.8969999694824219,0.4540000152587891,0.0181807540357112,Bayer Leverkusen,Robert Andrich,MissedShots,FromCorner,2021,2022-01-15 17:30:00,17683,Florian Wirtz,Aerial
21,13,0.7869999694824219,0.5929999923706055,0.0508816130459308,Bayer Leverkusen,Moussa Diaby,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,TakeOn
22,19,0.795,0.4670000076293945,0.042881816625595,Bayer Leverkusen,Robert Andrich,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,Patrik Schick,Pass
23,21,0.7609999847412109,0.6179999923706054,0.023860715329647,Bayer Leverkusen,Karim Bellarabi,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Kerem Demirbay,Pass
24,24,0.9569999694824218,0.4659999847412109,0.6075694561004639,Bayer Leverkusen,Moussa Diaby,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,None
25,26,0.9280000305175782,0.615,0.0327347815036773,Bayer Leverkusen,Patrik Schick,MissedShots,FromCorner,2021,2022-01-15 17:30:00,17683,Kerem Demirbay,Cross
26,31,0.754000015258789,0.69,0.0149752432480454,Bayer Leverkusen,Mitchel Bakker,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,Karim Bellarabi,Pass
27,35,0.7240000152587891,0.4540000152587891,0.0109957838431,Bayer Leverkusen,Kerem Demirbay,SavedShot,SetPiece,2021,2022-01-15 17:30:00,17683,,None
28,46,0.943000030517578,0.725999984741211,0.0401875339448452,Bayer Leverkusen,Kerem Demirbay,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Moussa Diaby,Pass
29,49,0.885,0.5,0.75777667760849,Bayer Leverkusen,Patrik Schick,SavedShot,Penalty,2021,2022-01-15 17:30:00,17683,,Standard
30,50,0.9569999694824218,0.485,0.4812512099742889,Bayer Leverkusen,Robert Andrich,Goal,FromCorner,2021,2022-01-15 17:30:00,17683,Florian Wirtz,Cross
31,61,0.970999984741211,0.509000015258789,0.6984938383102417,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,Moussa Diaby,Cross
32,62,0.965,0.6469999694824219,0.1841795891523361,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Florian Wirtz,TakeOn
33,62,0.9669999694824218,0.6480000305175782,0.1238764002919197,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,,None
34,65,0.9259999847412108,0.4179999923706055,0.1387801766395568,Bayer Leverkusen,Moussa Diaby,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Karim Bellarabi,Pass
35,66,0.7630000305175781,0.3110000038146973,0.018407667055726,Bayer Leverkusen,Kerem Demirbay,SavedShot,FromCorner,2021,2022-01-15 17:30:00,17683,Florian Wirtz,Pass
36,71,0.8069999694824219,0.409000015258789,0.0572493076324462,Bayer Leverkusen,Karim Bellarabi,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,Moussa Diaby,Pass
37,73,0.9309999847412108,0.5229999923706055,0.1312981694936752,Bayer Leverkusen,Piero Hincapié,MissedShots,SetPiece,2021,2022-01-15 17:30:00,17683,Kerem Demirbay,Cross
38,73,0.9519999694824218,0.5220000076293946,0.5205560922622681,Bayer Leverkusen,Patrik Schick,Goal,SetPiece,2021,2022-01-15 17:30:00,17683,Piero Hincapié,Rebound
39,78,0.9469999694824218,0.35,0.1044038459658622,Bayer Leverkusen,Karim Bellarabi,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Florian Wirtz,Pass
40,78,0.901999969482422,0.419000015258789,0.1174145266413688,Bayer Leverkusen,Florian Wirtz,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,Rebound
41,78,0.91,0.4959999847412109,0.1432557255029678,Bayer Leverkusen,Patrik Schick,BlockedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,Rebound
42,78,0.9340000152587892,0.710999984741211,0.0354767739772796,Bayer Leverkusen,Mitchel Bakker,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,Rebound
43,83,0.9209999847412108,0.500999984741211,0.3648698329925537,Bayer Leverkusen,Patrik Schick,SavedShot,SetPiece,2021,2022-01-15 17:30:00,17683,Kerem Demirbay,Cross
44,86,0.885,0.5,0.75777667760849,Bayer Leverkusen,Kerem Demirbay,SavedShot,Penalty,2021,2022-01-15 17:30:00,17683,,Standard
45,90,0.8930000305175781,0.6120000076293945,0.5448444485664368,Bayer Leverkusen,Amine Adli,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,Mitchel Bakker,BallRecovery
46,90,0.95,0.6020000076293945,0.528578519821167,Bayer Leverkusen,Amine Adli,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,Rebound
47,90,0.9569999694824218,0.5709999847412109,0.1476759165525436,Bayer Leverkusen,Amine Adli,SavedShot,OpenPlay,2021,2022-01-15 17:30:00,17683,,BlockedPass
48,93,0.865999984741211,0.6659999847412109,0.1126616671681404,Bayer Leverkusen,Amine Adli,MissedShots,OpenPlay,2021,2022-01-15 17:30:00,17683,,None
0,22,0.911999969482422,0.4870000076293945,0.0375570058822631,Eintracht Frankfurt,Martin Hinteregger,MissedShots,FromCorner,2021,2021-12-12 16:30:00,17647,Filip Kostic,Aerial
1,22,0.950999984741211,0.5059999847412109,0.584436297416687,Eintracht Frankfurt,Tuta,Goal,FromCorner,2021,2021-12-12 16:30:00,17647,,None
2,28,0.914000015258789,0.37,0.0871686562895774,Eintracht Frankfurt,Jesper Lindstrom,MissedShots,OpenPlay,2021,2021-12-12 16:30:00,17647,Danny da Costa,Pass
3,29,0.8690000152587891,0.369000015258789,0.0584694296121597,Eintracht Frankfurt,Jesper Lindstrom,Goal,OpenPlay,2021,2021-12-12 16:30:00,17647,Djibril Sow,Chipped
4,49,0.9009999847412108,0.5029999923706054,0.0704623684287071,Eintracht Frankfurt,Evan Ndicka,BlockedShot,FromCorner,2021,2021-12-12 16:30:00,17647,Filip Kostic,Cross
5,49,0.914000015258789,0.514000015258789,0.1328538805246353,Eintracht Frankfurt,Evan Ndicka,Goal,FromCorner,2021,2021-12-12 16:30:00,17647,,Rebound
6,51,0.8819999694824219,0.3459999847412109,0.1027185246348381,Eintracht Frankfurt,Santos Borré,SavedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,Daichi Kamada,Pass
7,52,0.950999984741211,0.4020000076293945,0.0207936856895685,Eintracht Frankfurt,Martin Hinteregger,MissedShots,FromCorner,2021,2021-12-12 16:30:00,17647,Filip Kostic,Aerial
8,55,0.695,0.495,0.0386130884289741,Eintracht Frankfurt,Filip Kostic,SavedShot,DirectFreekick,2021,2021-12-12 16:30:00,17647,,Standard
9,55,0.8590000152587891,0.5109999847412109,0.0148817719891667,Eintracht Frankfurt,Jens Petter Hauge,MissedShots,FromCorner,2021,2021-12-12 16:30:00,17647,,Aerial
10,65,0.88,0.3359999847412109,0.0303221624344587,Eintracht Frankfurt,Kristijan Jakic,Goal,OpenPlay,2021,2021-12-12 16:30:00,17647,,Aerial
11,68,0.7609999847412109,0.4159999847412109,0.0260900650173425,Eintracht Frankfurt,Djibril Sow,MissedShots,OpenPlay,2021,2021-12-12 16:30:00,17647,Santos Borré,Pass
12,73,0.8730000305175781,0.749000015258789,0.0509263575077056,Eintracht Frankfurt,Filip Kostic,BlockedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,Christopher Lenz,Pass
13,74,0.926999969482422,0.4729999923706054,0.0740488395094871,Eintracht Frankfurt,Evan Ndicka,BlockedShot,FromCorner,2021,2021-12-12 16:30:00,17647,,Aerial
14,75,0.795,0.6659999847412109,0.0280405525118112,Eintracht Frankfurt,Djibril Sow,Goal,OpenPlay,2021,2021-12-12 16:30:00,17647,Santos Borré,Pass
15,84,0.754000015258789,0.4020000076293945,0.0646526291966438,Eintracht Frankfurt,Daichi Kamada,BlockedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,Santos Borré,Pass
16,85,0.9059999847412108,0.515,0.0336468517780303,Eintracht Frankfurt,Kristijan Jakic,MissedShots,OpenPlay,2021,2021-12-12 16:30:00,17647,,Rebound
17,4,0.874000015258789,0.4059999847412109,0.0911173224449157,Bayer Leverkusen,Robert Andrich,MissedShots,OpenPlay,2021,2021-12-12 16:30:00,17647,Florian Wirtz,Pass
18,4,0.9,0.500999984741211,0.3987326323986053,Bayer Leverkusen,Patrik Schick,Goal,OpenPlay,2021,2021-12-12 16:30:00,17647,Robert Andrich,Rebound
19,12,0.904000015258789,0.474000015258789,0.0564322881400585,Bayer Leverkusen,Jonathan Tah,MissedShots,OpenPlay,2021,2021-12-12 16:30:00,17647,Charles Aránguiz,Aerial
20,21,0.885,0.5,0.75777667760849,Bayer Leverkusen,Patrik Schick,Goal,Penalty,2021,2021-12-12 16:30:00,17647,,Standard
21,56,0.874000015258789,0.4279999923706055,0.0883893594145774,Bayer Leverkusen,Moussa Diaby,MissedShots,OpenPlay,2021,2021-12-12 16:30:00,17647,Jeremie Frimpong,Pass
22,82,0.745,0.404000015258789,0.0142735242843627,Bayer Leverkusen,Karim Bellarabi,BlockedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,Kerem Demirbay,Chipped
23,83,0.7419999694824219,0.5129999923706055,0.0136004975065588,Bayer Leverkusen,Karim Bellarabi,BlockedShot,FromCorner,2021,2021-12-12 16:30:00,17647,,Aerial
24,89,0.953000030517578,0.429000015258789,0.0927684679627418,Bayer Leverkusen,Lucas Alario,BlockedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,Kerem Demirbay,Chipped
25,89,0.7759999847412109,0.484000015258789,0.0171202272176742,Bayer Leverkusen,Moussa Diaby,BlockedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,,Rebound
26,89,0.7909999847412109,0.6959999847412109,0.0146664576604962,Bayer Leverkusen,Karim Bellarabi,BlockedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,,None
27,93,0.8690000152587891,0.43,0.0944516137242317,Bayer Leverkusen,Nadiem Amiri,SavedShot,OpenPlay,2021,2021-12-12 16:30:00,17647,Moussa Diaby,Pass
0,17,0.936999969482422,0.5420000076293945,0.6578935384750366,Bayer Leverkusen,Paulinho,Goal,OpenPlay,2021,2022-05-02 18:30:00,17802,Moussa Diaby,Pass
1,32,0.8490000152587891,0.6680000305175782,0.0619253255426883,Bayer Leverkusen,Piero Hincapié,BlockedShot,OpenPlay,2021,2022-05-02 18:30:00,17802,,None
2,39,0.8209999847412109,0.635,0.0756130293011665,Bayer Leverkusen,Robert Andrich,MissedShots,OpenPlay,2021,2022-05-02 18:30:00,17802,Sardar Azmoun,Pass
3,50,0.9259999847412108,0.3970000076293945,0.4305676221847534,Bayer Leverkusen,Patrik Schick,Goal,OpenPlay,2021,2022-05-02 18:30:00,17802,Moussa Diaby,Pass
4,70,0.8069999694824219,0.4829999923706055,0.0540726818144321,Bayer Leverkusen,Sardar Azmoun,SavedShot,OpenPlay,2021,2022-05-02 18:30:00,17802,,None
5,74,0.936999969482422,0.600999984741211,0.0532324947416782,Bayer Leverkusen,Jonathan Tah,MissedShots,FromCorner,2021,2022-05-02 18:30:00,17802,Moussa Diaby,Cross
6,78,0.8880000305175781,0.375,0.1186298504471778,Bayer Leverkusen,Patrik Schick,BlockedShot,OpenPlay,2021,2022-05-02 18:30:00,17802,Moussa Diaby,Pass
7,79,0.9290000152587892,0.629000015258789,0.1093346700072288,Bayer Leverkusen,Patrik Schick,BlockedShot,OpenPlay,2021,2022-05-02 18:30:00,17802,Moussa Diaby,Chipped
8,80,0.935,0.3920000076293945,0.0439847707748413,Bayer Leverkusen,Edmond Tapsoba,BlockedShot,FromCorner,2021,2022-05-02 18:30:00,17802,Paulinho,Cross
9,81,0.9740000152587892,0.435,0.1294285953044891,Bayer Leverkusen,Patrik Schick,MissedShots,FromCorner,2021,2022-05-02 18:30:00,17802,Moussa Diaby,Cross
10,91,0.926999969482422,0.5720000076293945,0.4407581984996795,Bayer Leverkusen,Lucas Alario,MissedShots,OpenPlay,2021,2022-05-02 18:30:00,17802,Mitchel Bakker,Cross
11,37,0.7869999694824219,0.6090000152587891,0.0244779661297798,Eintracht Frankfurt,Gonçalo Paciência,SavedShot,FromCorner,2021,2022-05-02 18:30:00,17802,Jens Petter Hauge,BallTouch
