,min,x,y,xG,team,player,result,situation,season,datum,match_id,player_assisted,lastAction
13,63,0.8619999694824219,0.3709999847412109,0.0629005953669548,Mainz 05,Karim Onisiwo,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19362,Stefan Bell,Pass
14,63,0.895,0.4870000076293945,0.2975266873836517,Mainz 05,Silvan Widmer,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19362,,Rebound
15,68,0.6969999694824218,0.5779999923706055,0.0125818336382508,Mainz 05,Dominik Kohr,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19362,,None
16,69,0.88,0.3420000076293945,0.0645193234086036,Mainz 05,Karim Onisiwo,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19362,Dominik Kohr,Pass
17,82,0.9030000305175782,0.4570000076293945,0.2604919672012329,Mainz 05,Stefan Bell,MissedShots,SetPiece,2022,2022-08-20 13:30:00,19362,Anton Stach,Pass
18,89,0.8919999694824219,0.4590000152587891,0.0769692286849021,Mainz 05,Leandro Barreiro Martins,BlockedShot,OpenPlay,2022,2022-08-20 13:30:00,19362,Jae-Sung Lee,Cross
19,92,0.941999969482422,0.5570000076293945,0.1169166564941406,Mainz 05,Jae-Sung Lee,Goal,FromCorner,2022,2022-08-20 13:30:00,19362,Aarón Martín,Cross
0,7,0.86,0.5329999923706055,0.030437434092164,Werder Bremen,Marvin Ducksch,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Anthony Jung,Cross
1,8,0.889000015258789,0.5420000076293945,0.0694689899682998,Werder Bremen,Jens Stage,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Anthony Jung,Cross
2,13,0.855999984741211,0.59,0.0846394076943397,Werder Bremen,Marvin Ducksch,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Jens Stage,Pass
3,19,0.7809999847412109,0.4020000076293945,0.0216705687344074,Werder Bremen,Mitchell Weiser,MissedShots,FromCorner,2022,2022-09-09 18:30:00,19387,,None
4,58,0.7609999847412109,0.379000015258789,0.0231130812317132,Werder Bremen,Mitchell Weiser,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Christian Groß,Pass
5,60,0.91,0.4470000076293945,0.0944012776017189,Werder Bremen,Marvin Ducksch,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Niclas Füllkrug,Cross
6,74,0.8030000305175782,0.710999984741211,0.0235617980360984,Werder Bremen,Niclas Füllkrug,BlockedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Anthony Jung,Pass
7,74,0.799000015258789,0.6370000076293946,0.0326027534902095,Werder Bremen,Oliver Burke,BlockedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Marvin Ducksch,Pass
8,79,0.8590000152587891,0.4209999847412109,0.2904058694839477,Werder Bremen,Niklas Schmidt,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Mitchell Weiser,BallTouch
9,81,0.7719999694824219,0.4579999923706054,0.0305016431957483,Werder Bremen,Niclas Füllkrug,MissedShots,OpenPlay,2022,2022-09-09 18:30:00,19387,Marvin Ducksch,Pass
10,93,0.885,0.5,0.75777667760849,Werder Bremen,Marvin Ducksch,SavedShot,Penalty,2022,2022-09-09 18:30:00,19387,,Standard
11,94,0.9519999694824218,0.5840000152587891,0.3784422874450683,Werder Bremen,Niclas Füllkrug,MissedShots,SetPiece,2022,2022-09-09 18:30:00,19387,Lee Buchanan,Chipped
12,0,0.7319999694824219,0.365,0.0119902174919843,Augsburg,Ermedin Demirovic,MissedShots,OpenPlay,2022,2022-09-09 18:30:00,19387,,None
13,2,0.8040000152587891,0.67,0.0211461298167705,Augsburg,Iago,MissedShots,FromCorner,2022,2022-09-09 18:30:00,19387,,None
14,25,0.968000030517578,0.4509999847412109,0.4895769357681274,Augsburg,Maximilian Bauer,BlockedShot,FromCorner,2022,2022-09-09 18:30:00,19387,Mërgim Berisha,Cross
15,25,0.78,0.6359999847412109,0.0193240698426961,Augsburg,Iago,MissedShots,FromCorner,2022,2022-09-09 18:30:00,19387,,None
16,40,0.6880000305175781,0.7230000305175781,0.0103674503043293,Augsburg,Elvis Rexhbecaj,BlockedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,,Dispossessed
17,42,0.7330000305175781,0.3659999847412109,0.0120579563081264,Augsburg,Elvis Rexhbecaj,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,,None
18,43,0.906999969482422,0.5579999923706055,0.044315256178379,Augsburg,Ermedin Demirovic,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Mërgim Berisha,Aerial
19,46,0.6840000152587891,0.46,0.0119179626926779,Augsburg,Mërgim Berisha,MissedShots,OpenPlay,2022,2022-09-09 18:30:00,19387,,BallRecovery
20,47,0.7519999694824219,0.2239999961853027,0.0120489951223135,Augsburg,Florian Niederlechner,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Jeffrey Gouweleeuw,BallRecovery
21,48,0.700999984741211,0.4120000076293945,0.0098619302734732,Augsburg,Florian Niederlechner,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,,None
22,59,0.865,0.565,0.0374123007059097,Augsburg,Florian Niederlechner,SavedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,,Aerial
23,62,0.9640000152587892,0.46,0.6069308519363403,Augsburg,Ermedin Demirovic,Goal,FromCorner,2022,2022-09-09 18:30:00,19387,Mërgim Berisha,Pass
24,70,0.7190000152587891,0.5479999923706055,0.0209066774696111,Augsburg,André Hahn,BlockedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,Mërgim Berisha,BallTouch
25,75,0.904000015258789,0.5659999847412109,0.4305240511894226,Augsburg,Mërgim Berisha,ShotOnPost,OpenPlay,2022,2022-09-09 18:30:00,19387,,Card
26,77,0.8719999694824219,0.2529999923706054,0.0440238937735557,Augsburg,André Hahn,BlockedShot,OpenPlay,2022,2022-09-09 18:30:00,19387,,None
0,2,0.8980000305175782,0.385,0.1030756160616874,Bayern Munich,Leroy Sané,Goal,OpenPlay,2022,2022-09-30 18:30:00,19405,Jamal Musiala,Pass
1,15,0.7569999694824219,0.549000015258789,0.0732202976942062,Bayern Munich,Joshua Kimmich,MissedShots,DirectFreekick,2022,2022-09-30 18:30:00,19405,,Standard
2,16,0.87,0.3279999923706054,0.0685020983219146,Bayern Munich,Jamal Musiala,Goal,OpenPlay,2022,2022-09-30 18:30:00,19405,Thomas Müller,Pass
3,20,0.840999984741211,0.64,0.0723384693264961,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Joshua Kimmich,Pass
4,24,0.8190000152587891,0.524000015258789,0.0816030874848365,Bayern Munich,Alphonso Davies,BlockedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Jamal Musiala,Pass
5,32,0.8469999694824218,0.4979999923706055,0.0424713194370269,Bayern Munich,Marcel Sabitzer,MissedShots,FromCorner,2022,2022-09-30 18:30:00,19405,Joshua Kimmich,Cross
6,34,0.899000015258789,0.4959999847412109,0.0421454012393951,Bayern Munich,Thomas Müller,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Benjamin Pavard,Aerial
7,38,0.8430000305175781,0.534000015258789,0.11644297093153,Bayern Munich,Sadio Mané,Goal,OpenPlay,2022,2022-09-30 18:30:00,19405,Jamal Musiala,Pass
8,41,0.915,0.4520000076293945,0.0502224825322628,Bayern Munich,Leroy Sané,MissedShots,OpenPlay,2022,2022-09-30 18:30:00,19405,Benjamin Pavard,Aerial
9,44,0.745,0.6469999694824219,0.0168419275432825,Bayern Munich,Marcel Sabitzer,BlockedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,,None
10,48,0.9180000305175782,0.4670000076293945,0.0664330571889877,Bayern Munich,Sadio Mané,BlockedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Benjamin Pavard,Chipped
11,54,0.9,0.4540000152587891,0.50030118227005,Bayern Munich,Sadio Mané,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Benjamin Pavard,TakeOn
12,54,0.6990000152587891,0.6430000305175781,0.0156801436096429,Bayern Munich,Matthijs de Ligt,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Joshua Kimmich,Pass
13,58,0.8619999694824219,0.3390000152587891,0.0782791227102279,Bayern Munich,Leroy Sané,MissedShots,OpenPlay,2022,2022-09-30 18:30:00,19405,Jamal Musiala,Pass
14,70,0.95,0.7180000305175781,0.0649753138422966,Bayern Munich,Serge Gnabry,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Alphonso Davies,Pass
15,70,0.936999969482422,0.439000015258789,0.1036294847726821,Bayern Munich,Dayotchanculle Upamecano,MissedShots,FromCorner,2022,2022-09-30 18:30:00,19405,Joshua Kimmich,Cross
16,83,0.7169999694824218,0.5270000076293946,0.047786783427,Bayern Munich,Serge Gnabry,SavedShot,DirectFreekick,2022,2022-09-30 18:30:00,19405,,Standard
17,83,0.8780000305175781,0.605,0.3830958604812622,Bayern Munich,Thomas Müller,Goal,OpenPlay,2022,2022-09-30 18:30:00,19405,,BallRecovery
18,87,0.914000015258789,0.4729999923706054,0.1251497417688369,Bayern Munich,Ryan Gravenberch,BlockedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Serge Gnabry,Cross
19,89,0.9059999847412108,0.6659999847412109,0.081938624382019,Bayern Munich,Leon Goretzka,MissedShots,OpenPlay,2022,2022-09-30 18:30:00,19405,,BallRecovery
20,11,0.9059999847412108,0.35,0.0709518939256668,Bayer Leverkusen,Jeremie Frimpong,BlockedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Callum Hudson-Odoi,Pass
21,22,0.764000015258789,0.4870000076293945,0.0192886907607316,Bayer Leverkusen,Robert Andrich,MissedShots,OpenPlay,2022,2022-09-30 18:30:00,19405,Patrik Schick,None
22,33,0.8080000305175781,0.3920000076293945,0.0778263658285141,Bayer Leverkusen,Moussa Diaby,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Callum Hudson-Odoi,Throughball
23,33,0.8980000305175782,0.4579999923706054,0.0186294019222259,Bayer Leverkusen,Jonathan Tah,SavedShot,FromCorner,2022,2022-09-30 18:30:00,19405,Kerem Demirbay,Aerial
24,37,0.745,0.6859999847412109,0.0101431841030716,Bayer Leverkusen,Robert Andrich,MissedShots,OpenPlay,2022,2022-09-30 18:30:00,19405,Moussa Diaby,Pass
25,43,0.89,0.4,0.0126353027299046,Bayer Leverkusen,Jonathan Tah,BlockedShot,FromCorner,2022,2022-09-30 18:30:00,19405,Kerem Demirbay,Aerial
26,43,0.958000030517578,0.4729999923706054,0.4370092749595642,Bayer Leverkusen,Robert Andrich,SavedShot,FromCorner,2022,2022-09-30 18:30:00,19405,Jonathan Tah,BallTouch
27,43,0.9490000152587892,0.3959999847412109,0.0205337703227996,Bayer Leverkusen,Jonathan Tah,MissedShots,FromCorner,2022,2022-09-30 18:30:00,19405,,Aerial
28,63,0.8880000305175781,0.4679999923706054,0.2570729255676269,Bayer Leverkusen,Amine Adli,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Moussa Diaby,Cross
29,68,0.730999984741211,0.4979999923706055,0.0166263002902269,Bayer Leverkusen,Moussa Diaby,SavedShot,OpenPlay,2022,2022-09-30 18:30:00,19405,Sardar Azmoun,Pass
0,8,0.926999969482422,0.3340000152587891,0.2888177931308746,Borussia Dortmund,Karim Adeyemi,SavedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Youssoufa Moukoko,Pass
1,9,0.996999969482422,0.4520000076293945,0.951384663581848,Borussia Dortmund,Marco Reus,Goal,OpenPlay,2022,2022-08-06 16:30:00,19348,,None
2,19,0.901999969482422,0.7190000152587891,0.0573724582791328,Borussia Dortmund,Marco Reus,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Raphael Guerreiro,Pass
3,27,0.8769999694824219,0.6809999847412109,0.0402236208319664,Borussia Dortmund,Marco Reus,BlockedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Donyell Malen,Cross
4,27,0.9540000152587892,0.6509999847412109,0.0392530225217342,Borussia Dortmund,Thorgan Hazard,MissedShots,FromCorner,2022,2022-08-06 16:30:00,19348,Donyell Malen,Cross
5,27,0.909000015258789,0.4270000076293945,0.0911786928772926,Borussia Dortmund,Thomas Meunier,MissedShots,FromCorner,2022,2022-08-06 16:30:00,19348,,None
6,41,0.7469999694824219,0.6220000076293946,0.0256375819444656,Borussia Dortmund,Jude Bellingham,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Thorgan Hazard,Pass
7,49,0.933000030517578,0.514000015258789,0.5925680994987488,Borussia Dortmund,Thorgan Hazard,SavedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Donyell Malen,Pass
8,49,0.835,0.6170000076293946,0.0468808896839618,Borussia Dortmund,Raphael Guerreiro,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Jude Bellingham,Rebound
9,61,0.72,0.315,0.0179100390523672,Borussia Dortmund,Mahmoud Dahoud,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Jude Bellingham,Pass
10,64,0.7759999847412109,0.5059999847412109,0.0488517954945564,Borussia Dortmund,Jude Bellingham,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,,BallRecovery
11,73,0.865999984741211,0.715999984741211,0.0486764311790466,Borussia Dortmund,Donyell Malen,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Raphael Guerreiro,Pass
12,84,0.7090000152587891,0.405,0.0181547384709119,Borussia Dortmund,Marius Wolf,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,,BallTouch
13,87,0.7069999694824218,0.31,0.0122559526935219,Borussia Dortmund,Jude Bellingham,SavedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,,None
14,94,0.8090000152587891,0.580999984741211,0.1321020424365997,Borussia Dortmund,Marco Reus,MissedShots,DirectFreekick,2022,2022-08-06 16:30:00,19348,,Standard
15,1,0.9569999694824218,0.43,0.1237811669707298,Bayer Leverkusen,Piero Hincapié,MissedShots,SetPiece,2022,2022-08-06 16:30:00,19348,Kerem Demirbay,Cross
16,12,0.735,0.605999984741211,0.0153479306027293,Bayer Leverkusen,Piero Hincapié,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,,BallRecovery
17,19,0.81,0.5220000076293946,0.0549437589943409,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Exequiel Palacios,Pass
18,52,0.8090000152587891,0.4820000076293945,0.0544470325112342,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Moussa Diaby,Pass
19,62,0.9359999847412108,0.4970000076293945,0.4726534485816955,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Moussa Diaby,Cross
20,67,0.906999969482422,0.515,0.4785906672477722,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Sardar Azmoun,Pass
21,68,0.745,0.5129999923706055,0.022958843037486,Bayer Leverkusen,Exequiel Palacios,BlockedShot,OpenPlay,2022,2022-08-06 16:30:00,19348,Moussa Diaby,Pass
22,69,0.6969999694824218,0.4959999847412109,0.0129329320043325,Bayer Leverkusen,Edmond Tapsoba,MissedShots,OpenPlay,2022,2022-08-06 16:30:00,19348,Exequiel Palacios,BallTouch
0,15,0.975999984741211,0.47,0.6160852909088135,Bayer Leverkusen,Kerem Demirbay,Goal,OpenPlay,2022,2022-09-03 13:30:00,19379,,BallTouch
1,18,0.9719999694824218,0.7019999694824218,0.061691153794527,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19379,Daley Sinkgraven,Chipped
2,34,0.941999969482422,0.4370000076293945,0.4197091460227966,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Jeremie Frimpong,Cross
3,39,0.965999984741211,0.68,0.0723273381590843,Bayer Leverkusen,Patrik Schick,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,,None
4,40,0.8880000305175781,0.2729999923706054,0.043269045650959,Bayer Leverkusen,Moussa Diaby,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Robert Andrich,Pass
5,42,0.874000015258789,0.615,0.0521364882588386,Bayer Leverkusen,Robert Andrich,BlockedShot,FromCorner,2022,2022-09-03 13:30:00,19379,Kerem Demirbay,Pass
6,45,0.805,0.6020000076293945,0.0544469729065895,Bayer Leverkusen,Moussa Diaby,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19379,Jeremie Frimpong,Pass
7,61,0.855999984741211,0.66,0.0460488647222518,Bayer Leverkusen,Sardar Azmoun,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Patrik Schick,Pass
8,62,0.8240000152587891,0.4640000152587891,0.0618027113378047,Bayer Leverkusen,Patrik Schick,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Jeremie Frimpong,Pass
9,64,0.919000015258789,0.4479999923706054,0.0425012595951557,Bayer Leverkusen,Patrik Schick,Goal,OpenPlay,2022,2022-09-03 13:30:00,19379,Callum Hudson-Odoi,Aerial
10,65,0.916999969482422,0.3779999923706054,0.1445032358169555,Bayer Leverkusen,Moussa Diaby,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Charles Aránguiz,TakeOn
11,75,0.740999984741211,0.5690000152587891,0.0194244869053363,Bayer Leverkusen,Daley Sinkgraven,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Moussa Diaby,Pass
12,75,0.9180000305175782,0.32,0.0555790215730667,Bayer Leverkusen,Jeremie Frimpong,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Charles Aránguiz,Pass
13,80,0.931999969482422,0.3770000076293945,0.0881818979978561,Bayer Leverkusen,Sardar Azmoun,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Moussa Diaby,Pass
14,89,0.7659999847412109,0.6819999694824219,0.0195590369403362,Bayer Leverkusen,Timothy Fosu-Mensah,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Nadiem Amiri,Pass
15,26,0.6909999847412109,0.3759999847412109,0.0336990058422088,Freiburg,Vincenzo Grifo,BlockedShot,DirectFreekick,2022,2022-09-03 13:30:00,19379,,Standard
16,46,0.899000015258789,0.325,0.0528545603156089,Freiburg,Kiliann Sildillia,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19379,Woo-Yeong Jeong,BallTouch
17,47,0.958000030517578,0.4879999923706055,0.4990005791187286,Freiburg,Matthias Ginter,Goal,FromCorner,2022,2022-09-03 13:30:00,19379,Vincenzo Grifo,Cross
18,49,0.981999969482422,0.5420000076293945,0.803769588470459,Freiburg,Michael Gregoritsch,Goal,OpenPlay,2022,2022-09-03 13:30:00,19379,Woo-Yeong Jeong,Pass
19,70,0.94,0.4179999923706055,0.0809129178524017,Freiburg,Nicolas Höfler,BlockedShot,FromCorner,2022,2022-09-03 13:30:00,19379,Christian Günter,Cross
20,70,0.99,0.534000015258789,0.9613828063011168,Freiburg,Ritsu Doan,Goal,FromCorner,2022,2022-09-03 13:30:00,19379,Nicolas Höfler,Rebound
0,3,0.96,0.4820000076293945,0.6022253632545471,Hertha Berlin,Dodi Lukebakio,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19392,Marvin Plattenhardt,Aerial
1,18,0.9390000152587892,0.285,0.0350662432610988,Hertha Berlin,Lucas Tousart,SavedShot,FromCorner,2022,2022-09-10 13:30:00,19392,,None
2,18,0.7909999847412109,0.6359999847412109,0.0345626510679721,Hertha Berlin,Chidera Ejuke,BlockedShot,FromCorner,2022,2022-09-10 13:30:00,19392,,TakeOn
3,19,0.749000015258789,0.38,0.0223798807710409,Hertha Berlin,Dodi Lukebakio,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19392,Chidera Ejuke,Pass
4,23,0.901999969482422,0.6079999923706054,0.0769464075565338,Hertha Berlin,Suat Serdar,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,,None
5,36,0.9690000152587892,0.575,0.3981539309024811,Hertha Berlin,Wilfried Kanga,ShotOnPost,OpenPlay,2022,2022-09-10 13:30:00,19392,Dodi Lukebakio,Cross
6,36,0.875999984741211,0.6969999694824218,0.0453095100820064,Hertha Berlin,Suat Serdar,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,,None
7,46,0.875999984741211,0.6469999694824219,0.0628443285822868,Hertha Berlin,Chidera Ejuke,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Wilfried Kanga,Pass
8,52,0.72,0.5209999847412109,0.0494521036744117,Hertha Berlin,Marvin Plattenhardt,MissedShots,DirectFreekick,2022,2022-09-10 13:30:00,19392,,Standard
9,55,0.894000015258789,0.5359999847412109,0.5971153974533081,Hertha Berlin,Suat Serdar,Goal,OpenPlay,2022,2022-09-10 13:30:00,19392,Chidera Ejuke,Pass
10,57,0.845999984741211,0.6840000152587891,0.045453455299139,Hertha Berlin,Dodi Lukebakio,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Wilfried Kanga,Chipped
11,69,0.875999984741211,0.2789999961853027,0.0399013720452785,Hertha Berlin,Dodi Lukebakio,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Wilfried Kanga,Pass
12,72,0.8669999694824219,0.6909999847412109,0.0458973795175552,Hertha Berlin,Marco Richter,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19392,Wilfried Kanga,Pass
13,73,0.715,0.4820000076293945,0.0149067770689725,Hertha Berlin,Marco Richter,Goal,OpenPlay,2022,2022-09-10 13:30:00,19392,,BallRecovery
14,81,0.875999984741211,0.555,0.1123932376503944,Hertha Berlin,Jean-Paul Boëtius,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Jonjoe Kenny,Pass
15,81,0.92,0.5429999923706055,0.139807790517807,Hertha Berlin,Jean-Paul Boëtius,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,,Rebound
16,89,0.710999984741211,0.4629999923706054,0.0446680672466754,Hertha Berlin,Marco Richter,MissedShots,DirectFreekick,2022,2022-09-10 13:30:00,19392,,Standard
17,10,0.7969999694824219,0.6819999694824219,0.0222233477979898,Bayer Leverkusen,Callum Hudson-Odoi,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Adam Hlozek,Chipped
18,10,0.9359999847412108,0.47,0.440519243478775,Bayer Leverkusen,Patrik Schick,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Kerem Demirbay,Cross
19,22,0.8080000305175781,0.710999984741211,0.0208536777645349,Bayer Leverkusen,Kerem Demirbay,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19392,Callum Hudson-Odoi,Pass
20,25,0.8780000305175781,0.4559999847412109,0.0824775174260139,Bayer Leverkusen,Adam Hlozek,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Jeremie Frimpong,Cross
21,40,0.925,0.3559999847412109,0.3037462830543518,Bayer Leverkusen,Kerem Demirbay,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19392,Moussa Diaby,Pass
22,48,0.7930000305175782,0.3070000076293945,0.0696366876363754,Bayer Leverkusen,Kerem Demirbay,Goal,DirectFreekick,2022,2022-09-10 13:30:00,19392,,Standard
23,62,0.9059999847412108,0.3840000152587891,0.3415165841579437,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19392,Moussa Diaby,Pass
24,76,0.7469999694824219,0.715,0.0167913679033517,Bayer Leverkusen,Piero Hincapié,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Moussa Diaby,Pass
25,78,0.9009999847412108,0.5220000076293946,0.3659713864326477,Bayer Leverkusen,Patrik Schick,Goal,OpenPlay,2022,2022-09-10 13:30:00,19392,Robert Andrich,Cross
26,84,0.754000015258789,0.6480000305175782,0.0142591437324881,Bayer Leverkusen,Nadiem Amiri,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Moussa Diaby,Chipped
27,93,0.8630000305175781,0.5720000076293945,0.0902929678559303,Bayer Leverkusen,Patrik Schick,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19392,Nadiem Amiri,Pass
0,3,0.75,0.5609999847412109,0.0186503883451223,Bayer Leverkusen,Patrik Schick,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19365,Adam Hlozek,Pass
